,#Digilent WaveForms Oscilloscope XY,
,#Device Name: Discovery2,
,#Serial Number: SN:210321AA2225,
,#Date Time: 2019-02-11 12:30:44.188,
,,
Times,Channel2V,Math 1 (A)
0.00154749,-2.75103,-0.0183402
0.00154807,-2.75103,-0.0183402
0.00154865,-2.75103,-0.0183402
0.00154923,-2.75103,-0.0183402
0.00154981,-2.75103,-0.0183402
0.00155039,-2.75103,-0.0183402
0.00155097,-2.75103,-0.0183402
0.00155155,-2.75103,-0.0183402
0.00155213,-2.75103,-0.0183402
0.00155271,-2.75103,-0.0183402
0.00155329,-2.75103,-0.0183402
0.00155387,-2.75103,-0.0183402
0.00155445,-2.75103,-0.0183402
0.00155503,-2.75103,-0.0183402
0.00155561,-2.75103,-0.0183402
0.00155619,-2.75103,-0.0183402
0.00155677,-2.75103,-0.0183402
0.00155735,-2.75103,-0.0183402
0.00155793,-2.75103,-0.0183402
0.00155851,-2.75103,-0.0183402
0.00155909,-2.75103,-0.0183402
0.00155967,-2.75103,-0.0183402
0.00156025,-2.75103,-0.0183402
0.00156083,-2.75103,-0.0183402
0.00156141,-2.75103,-0.0183402
0.00156199,-2.75103,-0.0183402
0.00156257,-2.75103,-0.0183402
0.00156315,-2.75103,-0.0183402
0.00156373,-2.75103,-0.0183402
0.00156431,-2.75103,-0.0183402
0.00156489,-2.75103,-0.0183402
0.00156547,-2.75103,-0.0183402
0.00156605,-2.75103,-0.0183402
0.00156663,-2.75103,-0.0183402
0.00156721,-2.75103,-0.0183402
0.00156779,-2.75103,-0.0183402
0.00156837,-2.75103,-0.0183402
0.00156895,-2.75103,-0.0183402
0.00156953,-2.75103,-0.0183402
0.00157011,-2.75103,-0.0183402
0.00157069,-2.75103,-0.0183402
0.00157127,-2.75103,-0.0183402
0.00157185,-2.75103,-0.0183402
0.00157243,-2.75103,-0.0183402
0.00157301,-2.75103,-0.0183402
0.00157359,-2.75103,-0.0183402
0.00157417,-2.75103,-0.0183402
0.00157475,-2.75103,-0.0183402
0.00157533,-2.75103,-0.0183402
0.00157591,-2.75103,-0.0183402
0.00157649,-2.75103,-0.0183402
0.00157707,-2.75103,-0.0183402
0.00157765,-2.75103,-0.0183402
0.00157823,-2.75103,-0.0183402
0.00157881,-2.75103,-0.0183402
0.00157939,-2.75103,-0.0183402
0.00157997,-2.75103,-0.0183402
0.00158055,-2.75103,-0.0183402
0.00158113,-2.75103,-0.0183402
0.00158171,-2.75103,-0.0183402
0.00158229,-2.75103,-0.0183402
0.00158287,-2.75103,-0.0183402
0.00158345,-2.75103,-0.0183402
0.00158403,-2.75103,-0.0183402
0.00158461,-2.75103,-0.0183402
0.00158519,-2.75103,-0.0183402
0.00158577,-2.75103,-0.0183402
0.00158635,-2.75103,-0.0183402
0.00158693,-2.75103,-0.0183402
0.00158751,-2.75103,-0.0183402
0.00158809,-2.75103,-0.0183402
0.00158867,-2.75103,-0.0183402
0.00158925,-2.75103,-0.0183402
0.00158983,-2.75103,-0.0183402
0.00159041,-2.75103,-0.0183402
0.00159099,-2.75103,-0.0183402
0.00159157,-2.75103,-0.0183402
0.00159215,-2.75103,-0.0183402
0.00159273,-2.75103,-0.0183402
0.00159331,-2.75103,-0.0183402
0.00159389,-2.75103,-0.0183402
0.00159447,-2.75103,-0.0183402
0.00159505,-2.75103,-0.0183402
0.00159563,-2.75103,-0.0183402
0.00159621,-2.75103,-0.0183402
0.00159679,-2.75103,-0.0183402
0.00159737,-2.75103,-0.0183402
0.00159795,-2.75103,-0.0183402
0.00159853,-2.75103,-0.0183402
0.00159911,-2.75103,-0.0183402
0.00159969,-2.75103,-0.0183402
0.00160027,-2.75103,-0.0183402
0.00160085,-2.75103,-0.0183402
0.00160143,-2.75103,-0.0183402
0.00160201,-2.75103,-0.0183402
0.00160259,-2.75103,-0.0183402
0.00160317,-2.75103,-0.0183402
0.00160375,-2.75103,-0.0183402
0.00160433,-2.75103,-0.0183402
0.00160491,-2.75103,-0.0183402
0.00160549,-2.75103,-0.0183402
0.00160607,-2.75103,-0.0183402
0.00160665,-2.75103,-0.0183402
0.00160723,-2.75103,-0.0183402
0.00160781,-2.75103,-0.0183402
0.00160839,-2.75103,-0.0183402
0.00160897,-2.75103,-0.0183402
0.00160955,-2.75103,-0.0183402
0.00161013,-2.75103,-0.0183402
0.00161071,-2.75103,-0.0183402
0.00161129,-2.75103,-0.0183402
0.00161187,-2.75103,-0.0183402
0.00161245,-2.75103,-0.0183402
0.00161303,-2.75103,-0.0183402
0.00161361,-2.75103,-0.0183402
0.00161419,-2.75103,-0.0183402
0.00161477,-2.75103,-0.0183402
0.00161535,-2.75103,-0.0183402
0.00161593,-2.75103,-0.0183402
0.00161651,-2.75103,-0.0183402
0.00161709,-2.75103,-0.0183402
0.00161767,-2.75103,-0.0183402
0.00161825,-2.75103,-0.0183402
0.00161883,-2.75103,-0.0183402
0.00161941,-2.75103,-0.0183402
0.00161999,-2.75103,-0.0183402
0.00162057,-2.75103,-0.0183402
0.00162115,-2.75103,-0.0183402
0.00162173,-2.75103,-0.0183402
0.00162231,-2.75103,-0.0183402
0.00162289,-2.75103,-0.0183402
0.00162347,-2.75103,-0.0183402
0.00162405,-2.75103,-0.0183402
0.00162463,-2.75103,-0.0183402
0.00162521,-2.75103,-0.0183402
0.00162579,-2.75103,-0.0183402
0.00162637,-2.75103,-0.0183402
0.00162695,-2.75103,-0.0183402
0.00162753,-2.75103,-0.0183402
0.00162811,-2.75103,-0.0183402
0.00162869,-2.75103,-0.0183402
0.00162927,-2.75103,-0.0183402
0.00162985,-2.75103,-0.0183402
0.00163043,-2.75103,-0.0183402
0.00163101,-2.75103,-0.0183402
0.00163159,-2.75103,-0.0183402
0.00163217,-2.75103,-0.0183402
0.00163275,-2.75103,-0.0183402
0.00163333,-2.75103,-0.0183402
0.00163391,-2.75103,-0.0183402
0.00163449,-2.75103,-0.0183402
0.00163507,-2.75103,-0.0183402
0.00163565,-2.75103,-0.0183402
0.00163623,-2.75103,-0.0183402
0.00163681,-2.75103,-0.0183402
0.00163739,-2.75103,-0.0183402
0.00163797,-2.75103,-0.0183402
0.00163855,-2.75103,-0.0183402
0.00163913,-2.75103,-0.0183402
0.00163971,-2.75103,-0.0183402
0.00164029,-2.75103,-0.0183402
0.00164087,-2.75103,-0.0183402
0.00164145,-2.75103,-0.0183402
0.00164203,-2.75103,-0.0183402
0.00164261,-2.75103,-0.0183402
0.00164319,-2.75103,-0.0183402
0.00164377,-2.75103,-0.0183402
0.00164435,-2.75103,-0.0183402
0.00164493,-2.75103,-0.0183402
0.00164551,-2.75103,-0.0183402
0.00164609,-2.75103,-0.0183402
0.00164667,-2.75103,-0.0183402
0.00164725,-2.75103,-0.0183402
0.00164783,-2.75103,-0.0183402
0.00164841,-2.75103,-0.0183402
0.00164899,-2.75103,-0.0183402
0.00164957,-2.75103,-0.0183402
0.00165015,-2.75103,-0.0183402
0.00165073,-2.75103,-0.0183402
0.00165131,-2.75103,-0.0183402
0.00165189,-2.75103,-0.0183402
0.00165247,-2.75103,-0.0183402
0.00165305,-2.75103,-0.0183402
0.00165363,-2.75103,-0.0183402
0.00165421,-2.75103,-0.0183402
0.00165479,-2.75103,-0.0183402
0.00165537,-2.75103,-0.0183402
0.00165595,-2.75103,-0.0183402
0.00165653,-2.75103,-0.0183402
0.00165711,-2.75103,-0.0183402
0.00165769,-2.75103,-0.0183402
0.00165827,-2.75103,-0.0183402
0.00165885,-2.75103,-0.0183402
0.00165943,-2.75103,-0.0183402
0.00166001,-2.75103,-0.0183402
0.00166059,-2.75103,-0.0183402
0.00166117,-2.75103,-0.0183402
0.00166175,-2.75103,-0.0183402
0.00166233,-2.75103,-0.0183402
0.00166291,-2.75103,-0.0183402
0.00166349,-2.75103,-0.0183402
0.00166407,-2.75103,-0.0183402
0.00166465,-2.75103,-0.0183402
0.00166523,-2.75103,-0.0183402
0.00166581,-2.75103,-0.0183402
0.00166639,-2.75103,-0.0183402
0.00166697,-2.75103,-0.0183402
0.00166755,-2.75103,-0.0183402
0.00166813,-2.75103,-0.0183402
0.00166871,-2.75103,-0.0183402
0.00166929,-2.75103,-0.0183402
0.00166987,-2.75103,-0.0183402
0.00167045,-2.75103,-0.0183402
0.00167103,-2.75103,-0.0183402
0.00167161,-2.75103,-0.0183402
0.00167219,-2.75103,-0.0183402
0.00167277,-2.75103,-0.0183402
0.00167335,-2.75103,-0.0183402
0.00167393,-2.75103,-0.0183402
0.00167451,-2.75103,-0.0183402
0.00167509,-2.75103,-0.0183402
0.00167567,-2.75103,-0.0183402
0.00167625,-2.75103,-0.0183402
0.00167683,-2.75103,-0.0183402
0.00167741,-2.75103,-0.0183402
0.00167799,-2.75103,-0.0183402
0.00167857,-2.75103,-0.0183402
0.00167915,-2.75103,-0.0183402
0.00167973,-2.75103,-0.0183402
0.00168031,-2.75103,-0.0183402
0.00168089,-2.75103,-0.0183402
0.00168147,-2.75103,-0.0183402
0.00168205,-2.75103,-0.0183402
0.00168263,-2.75103,-0.0183402
0.00168321,-2.75103,-0.0183402
0.00168379,-2.75103,-0.0183402
0.00168437,-2.75103,-0.0183402
0.00168495,-2.75103,-0.0183402
0.00168553,-2.75103,-0.0183402
0.00168611,-2.75103,-0.0183402
0.00168669,-2.75103,-0.0183402
0.00168727,-2.75103,-0.0183402
0.00168785,-2.75103,-0.0183402
0.00168843,-2.75103,-0.0183402
0.00168901,-2.75103,-0.0183402
0.00168959,-2.75103,-0.0183402
0.00169017,-2.75103,-0.0183402
0.00169075,-2.75103,-0.0183402
0.00169133,-2.75103,-0.0183402
0.00169191,-2.75103,-0.0183402
0.00169249,-2.75103,-0.0183402
0.00169307,-2.75103,-0.0183402
0.00169365,-2.75103,-0.0183402
0.00169423,-2.75103,-0.0183402
0.00169481,-2.75103,-0.0183402
0.00169539,-2.75103,-0.0183402
0.00169597,-2.75103,-0.0183402
0.00169655,-2.75103,-0.0183402
0.00169713,-2.75103,-0.0183402
0.00169771,-2.75103,-0.0183402
0.00169829,-2.75103,-0.0183402
0.00169887,-2.75103,-0.0183402
0.00169945,-2.75103,-0.0183402
0.00170003,-2.75103,-0.0183402
0.00170061,-2.75103,-0.0183402
0.00170119,-2.75103,-0.0183402
0.00170177,-2.75103,-0.0183402
0.00170235,-2.75103,-0.0183402
0.00170293,-2.75103,-0.0183402
0.00170351,-2.75103,-0.0183402
0.00170409,-2.75103,-0.0183402
0.00170467,-2.75103,-0.0183402
0.00170525,-2.75103,-0.0183402
0.00170583,-2.75103,-0.0183402
0.00170641,-2.74264,-0.0182843
0.00170699,-2.72988,-0.0181992
0.00170757,-2.71981,-0.018132
0.00170815,-2.70906,-0.0180604
0.00170873,-2.69563,-0.0179709
0.00170931,-2.6822,-0.0178813
0.00170989,-2.66776,-0.0177851
0.00171047,-2.65534,-0.0177022
0.00171105,-2.64258,-0.0176172
0.00171163,-2.63351,-0.0175567
0.00171221,-2.61974,-0.017465
0.00171279,-2.60631,-0.0173754
0.00171337,-2.59255,-0.0172836
0.00171395,-2.57878,-0.0171919
0.00171453,-2.56568,-0.0171046
0.00171511,-2.55527,-0.0170352
0.00171569,-2.54352,-0.0169568
0.00171627,-2.53043,-0.0168695
0.00171685,-2.517,-0.01678
0.00171743,-2.50323,-0.0166882
0.00171801,-2.48946,-0.0165964
0.00171859,-2.47872,-0.0165248
0.00171917,-2.46797,-0.0164531
0.00171975,-2.45387,-0.0163591
0.00172033,-2.4401,-0.0162673
0.00172091,-2.42734,-0.0161823
0.00172149,-2.41425,-0.016095
0.00172207,-2.40216,-0.0160144
0.00172265,-2.39242,-0.0159495
0.00172323,-2.37865,-0.0158577
0.00172381,-2.36522,-0.0157682
0.00172439,-2.35179,-0.0156786
0.00172497,-2.3387,-0.0155913
0.00172555,-2.32594,-0.0155062
0.00172613,-2.31687,-0.0154458
0.00172671,-2.3031,-0.015354
0.00172729,-2.29001,-0.0152667
0.00172787,-2.27658,-0.0151772
0.00172845,-2.26348,-0.0150899
0.00172903,-2.25005,-0.0150003
0.00172961,-2.23863,-0.0149242
0.00173019,-2.22789,-0.0148526
0.00173077,-2.21412,-0.0147608
0.00173135,-2.20103,-0.0146735
0.00173193,-2.18793,-0.0145862
0.00173251,-2.1745,-0.0144967
0.00173309,-2.1614,-0.0144094
0.00173367,-2.152,-0.0143467
0.00173425,-2.13891,-0.0142594
0.00173483,-2.12548,-0.0141698
0.00173541,-2.11272,-0.0140848
0.00173599,-2.09962,-0.0139975
0.00173657,-2.08653,-0.0139102
0.00173715,-2.07746,-0.0138497
0.00173773,-2.06336,-0.0137557
0.00173831,-2.05026,-0.0136684
0.00173889,-2.0375,-0.0135833
0.00173947,-2.02373,-0.0134916
0.00174005,-2.00963,-0.0133975
0.00174063,-2.00124,-0.0133416
0.00174121,-1.98848,-0.0132565
0.00174179,-1.97538,-0.0131692
0.00174237,-1.96128,-0.0130752
0.00174295,-1.94818,-0.0129879
0.00174353,-1.93408,-0.0128939
0.00174411,-1.92233,-0.0128155
0.00174469,-1.91293,-0.0127528
0.00174527,-1.9005,-0.01267
0.00174585,-1.8864,-0.012576
0.00174643,-1.87331,-0.0124887
0.00174701,-1.85853,-0.0123902
0.00174759,-1.84544,-0.0123029
0.00174817,-1.83671,-0.0122447
0.00174875,-1.82327,-0.0121552
0.00174933,-1.80984,-0.0120656
0.00174991,-1.79675,-0.0119783
0.00175049,-1.78365,-0.011891
0.00175107,-1.77056,-0.0118037
0.00175165,-1.76115,-0.011741
0.00175223,-1.74772,-0.0116515
0.00175281,-1.73396,-0.0115597
0.00175339,-1.72086,-0.0114724
0.00175397,-1.7081,-0.0113873
0.00175455,-1.69501,-0.0113
0.00175513,-1.6846,-0.0112306
0.00175571,-1.67318,-0.0111545
0.00175629,-1.66042,-0.0110695
0.00175687,-1.64699,-0.0109799
0.00175745,-1.63255,-0.0108837
0.00175803,-1.61912,-0.0107941
0.00175861,-1.60636,-0.0107091
0.00175919,-1.59864,-0.0106576
0.00175977,-1.58453,-0.0105636
0.00176035,-1.57211,-0.0104807
0.00176093,-1.55767,-0.0103845
0.00176151,-1.54357,-0.0102905
0.00176209,-1.53047,-0.0102032
0.00176267,-1.52242,-0.0101494
0.00176325,-1.50932,-0.0100621
0.00176383,-1.49555,-0.00997035
0.00176441,-1.48179,-0.00987857
0.00176499,-1.46903,-0.00979351
0.00176557,-1.45526,-0.00970173
0.00176615,-1.44519,-0.00963457
0.00176673,-1.43243,-0.00954951
0.00176731,-1.42034,-0.00946892
0.00176789,-1.40691,-0.00937938
0.00176847,-1.3928,-0.00928536
0.00176905,-1.38038,-0.00920254
0.00176963,-1.36695,-0.00911299
0.00177021,-1.35822,-0.00905479
0.00177079,-1.34412,-0.00896077
0.00177137,-1.33169,-0.00887795
0.00177195,-1.3186,-0.00879065
0.00177253,-1.30416,-0.00869439
0.00177311,-1.29106,-0.00860709
0.00177369,-1.28233,-0.00854888
0.00177427,-1.26924,-0.00846158
0.00177485,-1.25648,-0.00837652
0.00177543,-1.24338,-0.00828921
0.00177601,-1.22962,-0.00819743
0.00177659,-1.21686,-0.00811237
0.00177717,-1.20645,-0.00804298
0.00177775,-1.19402,-0.00796015
0.00177833,-1.1816,-0.00787732
0.00177891,-1.16817,-0.00778778
0.00177949,-1.15474,-0.00769824
0.00178007,-1.14097,-0.00760646
0.00178065,-1.12955,-0.00753035
0.00178123,-1.11982,-0.00746543
0.00178181,-1.10605,-0.00737365
0.00178239,-1.09262,-0.00728411
0.00178297,-1.07885,-0.00719233
0.00178355,-1.06575,-0.00710503
0.00178413,-1.05232,-0.00701549
0.00178471,-1.04326,-0.00695505
0.00178529,-1.03016,-0.00686775
0.00178587,-1.01639,-0.00677597
0.00178645,-1.0033,-0.00668866
0.00178703,-0.988861,-0.00659241
0.00178761,-0.976101,-0.00650734
0.00178819,-0.967035,-0.0064469
0.00178877,-0.954947,-0.00636631
0.00178935,-0.94118,-0.00627453
0.00178993,-0.928756,-0.00619171
0.00179051,-0.915325,-0.00610217
0.00179109,-0.901558,-0.00601039
0.00179167,-0.890477,-0.00593652
0.00179225,-0.879732,-0.00586488
0.00179283,-0.866301,-0.00577534
0.00179341,-0.85287,-0.0056858
0.00179399,-0.839775,-0.0055985
0.00179457,-0.826008,-0.00550672
0.00179515,-0.813584,-0.00542389
0.00179573,-0.804182,-0.00536121
0.00179631,-0.791086,-0.00527391
0.00179689,-0.77732,-0.00518213
0.00179747,-0.763553,-0.00509035
0.00179805,-0.750457,-0.00500305
0.00179863,-0.737697,-0.00491798
0.00179921,-0.72796,-0.00485307
0.00179979,-0.715872,-0.00477248
0.00180037,-0.702441,-0.00468294
0.00180095,-0.688674,-0.00459116
0.00180153,-0.675242,-0.00450162
0.00180211,-0.660804,-0.00440536
0.00180269,-0.650395,-0.00433596
0.00180327,-0.639314,-0.00426209
0.00180385,-0.625883,-0.00417255
0.00180443,-0.613123,-0.00408749
0.00180501,-0.600028,-0.00400018
0.00180559,-0.586932,-0.00391288
0.00180617,-0.574844,-0.00383229
0.00180675,-0.564099,-0.00376066
0.00180733,-0.550332,-0.00366888
0.00180791,-0.537237,-0.00358158
0.00180849,-0.523806,-0.00349204
0.00180907,-0.510039,-0.00340026
0.00180965,-0.497615,-0.00331743
0.00181023,-0.488213,-0.00325475
0.00181081,-0.475453,-0.00316969
0.00181139,-0.463029,-0.00308686
0.00181197,-0.449598,-0.00299732
0.00181255,-0.436503,-0.00291002
0.00181313,-0.421728,-0.00281152
0.00181371,-0.411991,-0.00274661
0.00181429,-0.400239,-0.00266826
0.00181487,-0.387143,-0.00258095
0.00181545,-0.374048,-0.00249365
0.00181603,-0.359609,-0.00239739
0.00181661,-0.346514,-0.00231009
0.00181719,-0.334426,-0.0022295
0.00181777,-0.324352,-0.00216235
0.00181835,-0.310921,-0.00207281
0.00181893,-0.298161,-0.00198774
0.00181951,-0.28473,-0.0018982
0.00182009,-0.270963,-0.00180642
0.00182067,-0.258204,-0.00172136
0.00182125,-0.249138,-0.00166092
0.00182183,-0.236378,-0.00157585
0.00182241,-0.222947,-0.00148631
0.00182299,-0.209851,-0.00139901
0.00182357,-0.195749,-0.00130499
0.00182415,-0.182317,-0.00121545
0.00182473,-0.173587,-0.00115725
0.00182531,-0.160827,-0.00107218
0.00182589,-0.14706,-0.000980403
0.00182647,-0.133629,-0.000890862
0.00182705,-0.119191,-0.000794605
0.00182763,-0.105759,-0.000705063
0.00182821,-0.0936714,-0.000624476
0.00182879,-0.0842696,-0.000561797
0.00182937,-0.0711742,-0.000474494
0.00182995,-0.057743,-0.000384953
0.00183053,-0.0446475,-0.00029765
0.00183111,-0.0308806,-0.00020587
0.00183169,-0.0191283,-0.000127522
0.00183227,-0.0100622,-6.71E-05
0.00183285,0.00303322,2.02E-05
0.00183343,0.0164644,0.000109763
0.00183401,0.0298956,0.000199304
0.00183459,0.0439984,0.000293323
0.00183517,0.056758,0.000378387
0.00183575,0.0658241,0.000438827
0.00183633,0.0782479,0.000521653
0.00183691,0.0916791,0.000611194
0.00183749,0.10511,0.000700736
0.00183807,0.119213,0.000794754
0.00183865,0.13298,0.000886534
0.00183923,0.144061,0.000960405
0.00183981,0.15447,0.0010298
0.00184039,0.16723,0.00111486
0.00184097,0.180997,0.00120664
0.00184155,0.194764,0.00129842
0.00184213,0.208195,0.00138797
0.00184271,0.220619,0.00147079
0.00184329,0.229685,0.00153123
0.00184387,0.243452,0.00162301
0.00184445,0.256211,0.00170808
0.00184503,0.269307,0.00179538
0.00184561,0.282402,0.00188268
0.00184619,0.296505,0.0019767
0.00184677,0.305571,0.00203714
0.00184735,0.318331,0.0021222
0.00184793,0.33109,0.00220727
0.00184851,0.344521,0.00229681
0.00184909,0.358624,0.00239083
0.00184967,0.37172,0.00247813
0.00185025,0.381793,0.00254529
0.00185083,0.394217,0.00262811
0.00185141,0.407648,0.00271765
0.00185199,0.420408,0.00280272
0.00185257,0.433839,0.00289226
0.00185315,0.446934,0.00297956
0.00185373,0.459694,0.00306463
0.00185431,0.469432,0.00312954
0.00185489,0.48387,0.0032258
0.00185547,0.497301,0.00331534
0.00185605,0.510061,0.00340041
0.00185663,0.522821,0.00348547
0.00185721,0.536588,0.00357725
0.00185779,0.544982,0.00363321
0.00185837,0.558413,0.00372276
0.00185895,0.57218,0.00381454
0.00185953,0.585276,0.00390184
0.00186011,0.599043,0.00399362
0.00186069,0.612138,0.00408092
0.00186127,0.62154,0.0041436
0.00186185,0.633292,0.00422195
0.00186243,0.647059,0.00431373
0.00186301,0.66049,0.00440327
0.00186359,0.673922,0.00449281
0.00186417,0.688024,0.00458683
0.00186475,0.698098,0.00465399
0.00186533,0.708843,0.00472562
0.00186591,0.722274,0.00481516
0.00186649,0.736377,0.00490918
0.00186707,0.748801,0.004992
0.00186765,0.762568,0.00508378
0.00186823,0.775999,0.00517333
0.00186881,0.785401,0.005236
0.00186939,0.797824,0.00531883
0.00186997,0.811591,0.00541061
0.00187055,0.825023,0.00550015
0.00187113,0.838454,0.00558969
0.00187171,0.852221,0.00568147
0.00187229,0.861287,0.00574191
0.00187287,0.873375,0.0058225
0.00187345,0.88647,0.0059098
0.00187403,0.900573,0.00600382
0.00187461,0.913669,0.00609112
0.00187519,0.926764,0.00617843
0.00187577,0.936837,0.00624558
0.00187635,0.948254,0.00632169
0.00187693,0.961349,0.006409
0.00187751,0.975452,0.00650301
0.00187809,0.988883,0.00659256
0.00187867,1.00198,0.00667986
0.00187925,1.0134,0.00675597
0.00187983,1.02448,0.00682984
0.00188041,1.03824,0.00692162
0.00188099,1.051,0.00700668
0.00188157,1.06443,0.00709623
0.00188215,1.0782,0.00718801
0.00188273,1.09062,0.00727083
0.00188331,1.10003,0.00733351
0.00188389,1.11279,0.00741857
0.00188447,1.12588,0.00750588
0.00188505,1.13965,0.00759766
0.00188563,1.15274,0.00768496
0.00188621,1.16651,0.00777674
0.00188679,1.17692,0.00784613
0.00188737,1.188,0.00792001
0.00188795,1.2011,0.00800731
0.00188853,1.2152,0.00810133
0.00188911,1.22796,0.00818639
0.00188969,1.24139,0.00827593
0.00189027,1.25314,0.00835428
0.00189085,1.26456,0.00843039
0.00189143,1.27698,0.00851322
0.00189201,1.28974,0.00859828
0.00189259,1.30317,0.00868782
0.00189317,1.31761,0.00878408
0.00189375,1.33071,0.00887138
0.00189433,1.33977,0.00893182
0.00189491,1.35253,0.00901689
0.00189549,1.36563,0.00910419
0.00189607,1.37872,0.00919149
0.00189665,1.39316,0.00928775
0.00189723,1.40626,0.00937505
0.00189781,1.417,0.00944669
0.00189839,1.42775,0.00951832
0.00189897,1.43984,0.00959891
0.00189955,1.45327,0.00968845
0.00190013,1.46703,0.00978023
0.00190071,1.4808,0.00987201
0.00190129,1.49222,0.00994812
0.00190187,1.50296,0.0100198
0.00190245,1.51572,0.0101048
0.00190303,1.52915,0.0101944
0.00190361,1.54292,0.0102861
0.00190419,1.55669,0.0103779
0.00190477,1.56945,0.010463
0.00190535,1.57818,0.0105212
0.00190593,1.5906,0.010604
0.00190651,1.6047,0.010698
0.00190709,1.61713,0.0107809
0.00190767,1.63123,0.0108749
0.00190825,1.64433,0.0109622
0.00190883,1.6544,0.0110293
0.00190941,1.66548,0.0111032
0.00190999,1.67858,0.0111905
0.00191057,1.691,0.0112733
0.00191115,1.70309,0.0113539
0.00191173,1.71417,0.0114278
0.00191231,1.72323,0.0114882
0.00191289,1.73196,0.0115464
0.00191347,1.74137,0.0116091
0.00191405,1.7501,0.0116673
0.00191463,1.75782,0.0117188
0.00191521,1.76621,0.0117748
0.00191579,1.77259,0.0118173
0.00191637,1.77696,0.0118464
0.00191695,1.78267,0.0118844
0.00191753,1.78871,0.0119247
0.00191811,1.79308,0.0119538
0.00191869,1.79811,0.0119874
0.00191927,1.80248,0.0120165
0.00191985,1.80584,0.0120389
0.00192043,1.80919,0.0120613
0.00192101,1.81322,0.0120882
0.00192159,1.81658,0.0121105
0.00192217,1.8196,0.0121307
0.00192275,1.82263,0.0121508
0.00192333,1.82565,0.012171
0.00192391,1.828,0.0121867
0.00192449,1.83035,0.0122023
0.00192507,1.83337,0.0122225
0.00192565,1.83538,0.0122359
0.00192623,1.83807,0.0122538
0.00192681,1.83975,0.012265
0.00192739,1.84176,0.0122784
0.00192797,1.84411,0.0122941
0.00192855,1.84613,0.0123075
0.00192913,1.84848,0.0123232
0.00192971,1.85049,0.0123366
0.00193029,1.85217,0.0123478
0.00193087,1.85385,0.012359
0.00193145,1.85553,0.0123702
0.00193203,1.85721,0.0123814
0.00193261,1.85923,0.0123948
0.00193319,1.86124,0.0124083
0.00193377,1.86258,0.0124172
0.00193435,1.86359,0.0124239
0.00193493,1.86527,0.0124351
0.00193551,1.86695,0.0124463
0.00193609,1.86829,0.0124553
0.00193667,1.86997,0.0124665
0.00193725,1.87165,0.0124777
0.00193783,1.87299,0.0124866
0.00193841,1.87434,0.0124956
0.00193899,1.87534,0.0125023
0.00193957,1.87669,0.0125112
0.00194015,1.87836,0.0125224
0.00194073,1.87971,0.0125314
0.00194131,1.88072,0.0125381
0.00194189,1.88172,0.0125448
0.00194247,1.8834,0.012556
0.00194305,1.88441,0.0125627
0.00194363,1.88575,0.0125717
0.00194421,1.88709,0.0125806
0.00194479,1.88777,0.0125851
0.00194537,1.88844,0.0125896
0.00194595,1.88945,0.0125963
0.00194653,1.89079,0.0126053
0.00194711,1.8918,0.012612
0.00194769,1.89314,0.0126209
0.00194827,1.89448,0.0126299
0.00194885,1.89549,0.0126366
0.00194943,1.89616,0.0126411
