#Digilent WaveForms Oscilloscope Acquisition,,
#Device Name: Discovery2,,
#Serial Number: SN:210321AA22EE,,
#Date Time: 2019-03-18 13:31:11.950,,
#Sample rate: 4000Hz,,
#Samples: 8192,,
#Trigger: Source: voltage of transistor Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,
#voltage of small resistor (470): Range: 500 mV/div Offset: 0 V,,
#current of small resistor: Function: C1 / 470,,
,,
Time (s),voltage of small resistor (470) (V),current of small resistor (mA)
0.6365,0.000359735,7.65E-07
0.63675,0.000359735,7.65E-07
0.637,0.000359735,7.65E-07
0.63725,0.000359735,7.65E-07
0.6375,0.000359735,7.65E-07
0.63775,0.000359735,7.65E-07
0.638,0.000359735,7.65E-07
0.63825,0.000359735,7.65E-07
0.6385,0.000359735,7.65E-07
0.63875,0.000359735,7.65E-07
0.639,0.000359735,7.65E-07
0.63925,0.000359735,7.65E-07
0.6395,0.000359735,7.65E-07
0.63975,0.000359735,7.65E-07
0.64,0.000359735,7.65E-07
0.64025,0.000359735,7.65E-07
0.6405,0.000359735,7.65E-07
0.64075,0.000359735,7.65E-07
0.641,0.000359735,7.65E-07
0.64125,0.000359735,7.65E-07
0.6415,0.000359735,7.65E-07
0.64175,0.000359735,7.65E-07
0.642,0.000359735,7.65E-07
0.64225,0.000359735,7.65E-07
0.6425,0.000359735,7.65E-07
0.64275,0.000359735,7.65E-07
0.643,0.000359735,7.65E-07
0.64325,0.000359735,7.65E-07
0.6435,0.000695827,1.48E-06
0.64375,0.000695827,1.48E-06
0.644,0.000695827,1.48E-06
0.64425,0.000695827,1.48E-06
0.6445,0.000695827,1.48E-06
0.64475,0.000695827,1.48E-06
0.645,0.000695827,1.48E-06
0.64525,0.000695827,1.48E-06
0.6455,0.000695827,1.48E-06
0.64575,0.000695827,1.48E-06
0.646,0.000695827,1.48E-06
0.64625,0.000695827,1.48E-06
0.6465,0.000695827,1.48E-06
0.64675,0.000695827,1.48E-06
0.647,0.000695827,1.48E-06
0.64725,0.000695827,1.48E-06
0.6475,0.000695827,1.48E-06
0.64775,0.00103192,2.20E-06
0.648,0.000695827,1.48E-06
0.64825,0.00103192,2.20E-06
0.6485,0.00103192,2.20E-06
0.64875,0.000695827,1.48E-06
0.649,0.000695827,1.48E-06
0.64925,0.000695827,1.48E-06
0.6495,0.00103192,2.20E-06
0.64975,0.00103192,2.20E-06
0.65,0.00103192,2.20E-06
0.65025,0.00103192,2.20E-06
0.6505,0.00103192,2.20E-06
0.65075,0.00103192,2.20E-06
0.651,0.00103192,2.20E-06
0.65125,0.00103192,2.20E-06
0.6515,0.00103192,2.20E-06
0.65175,0.00103192,2.20E-06
0.652,0.00103192,2.20E-06
0.65225,0.00103192,2.20E-06
0.6525,0.00103192,2.20E-06
0.65275,0.00103192,2.20E-06
0.653,0.00103192,2.20E-06
0.65325,0.00103192,2.20E-06
0.6535,0.00103192,2.20E-06
0.65375,0.00103192,2.20E-06
0.654,0.00103192,2.20E-06
0.65425,0.00103192,2.20E-06
0.6545,0.00103192,2.20E-06
0.65475,0.00103192,2.20E-06
0.655,0.00136801,2.91E-06
0.65525,0.00136801,2.91E-06
0.6555,0.00136801,2.91E-06
0.65575,0.00136801,2.91E-06
0.656,0.00136801,2.91E-06
0.65625,0.00136801,2.91E-06
0.6565,0.00136801,2.91E-06
0.65675,0.00136801,2.91E-06
0.657,0.00136801,2.91E-06
0.65725,0.00136801,2.91E-06
0.6575,0.0017041,3.63E-06
0.65775,0.0017041,3.63E-06
0.658,0.0017041,3.63E-06
0.65825,0.0017041,3.63E-06
0.6585,0.0017041,3.63E-06
0.65875,0.0020402,4.34E-06
0.659,0.0017041,3.63E-06
0.65925,0.0020402,4.34E-06
0.6595,0.0020402,4.34E-06
0.65975,0.0020402,4.34E-06
0.66,0.0020402,4.34E-06
0.66025,0.0020402,4.34E-06
0.6605,0.00237629,5.06E-06
0.66075,0.00237629,5.06E-06
0.661,0.00237629,5.06E-06
0.66125,0.00237629,5.06E-06
0.6615,0.00237629,5.06E-06
0.66175,0.00271238,5.77E-06
0.662,0.00271238,5.77E-06
0.66225,0.00271238,5.77E-06
0.6625,0.00271238,5.77E-06
0.66275,0.00304847,6.49E-06
0.663,0.00304847,6.49E-06
0.66325,0.00338456,7.20E-06
0.6635,0.00338456,7.20E-06
0.66375,0.00372066,7.92E-06
0.664,0.00405675,8.63E-06
0.66425,0.00472893,1.01E-05
0.6645,0.00540112,1.15E-05
0.66475,0.012459,2.65E-05
0.665,1.26003,0.00268092
0.66525,1.29028,0.00274528
0.6655,1.28625,0.0027367
0.66575,1.28221,0.00272812
0.666,1.27852,0.00272025
0.66625,1.27482,0.00271238
0.6665,1.27079,0.0027038
0.66675,1.26709,0.00269594
0.667,1.26339,0.00268807
0.66725,1.2597,0.00268021
0.6675,1.256,0.00267234
0.66775,1.2523,0.00266447
0.668,1.24861,0.00265661
0.66825,1.24491,0.00264874
0.6685,1.24121,0.00264088
0.66875,1.23751,0.00263301
0.669,1.23382,0.00262514
0.66925,1.23046,0.00261799
0.6695,1.22676,0.00261013
0.66975,1.2234,0.00260298
0.67,1.2197,0.00259511
0.67025,1.216,0.00258724
0.6705,1.21231,0.00257938
0.67075,1.20895,0.00257223
0.671,1.20559,0.00256508
0.67125,1.20189,0.00255721
0.6715,1.19853,0.00255006
0.67175,1.19517,0.00254291
0.672,1.19147,0.00253504
0.67225,1.18811,0.00252789
0.6725,1.18441,0.00252003
0.67275,1.18105,0.00251287
0.673,1.17735,0.00250501
0.67325,1.17399,0.00249786
0.6735,1.17063,0.00249071
0.67375,1.16727,0.00248356
0.674,1.16391,0.0024764
0.67425,1.16055,0.00246925
0.6745,1.15719,0.0024621
0.67475,1.15383,0.00245495
0.675,1.15013,0.00244709
0.67525,1.14677,0.00243994
0.6755,1.14374,0.0024335
0.67575,1.14038,0.00242635
0.676,1.13702,0.0024192
0.67625,1.13366,0.00241205
0.6765,1.12996,0.00240418
0.67675,1.1266,0.00239703
0.677,1.12358,0.00239059
0.67725,1.12022,0.00238344
0.6775,1.11719,0.00237701
0.67775,1.1135,0.00236914
0.678,1.11047,0.00236271
0.67825,1.10677,0.00235484
0.6785,1.10375,0.0023484
0.67875,1.10072,0.00234197
0.679,1.09736,0.00233482
0.67925,1.094,0.00232767
0.6795,1.09064,0.00232052
0.67975,1.08762,0.00231408
0.68,1.08426,0.00230693
0.68025,1.0809,0.00229978
0.6805,1.07787,0.00229334
0.68075,1.07485,0.00228691
0.681,1.07148,0.00227976
0.68125,1.06812,0.0022726
0.6815,1.0651,0.00226617
0.68175,1.06174,0.00225902
0.682,1.05871,0.00225258
0.68225,1.05569,0.00224615
0.6825,1.05266,0.00223971
0.68275,1.0493,0.00223256
0.683,1.04628,0.00222612
0.68325,1.04292,0.00221897
0.6835,1.03989,0.00221254
0.68375,1.03687,0.0022061
0.684,1.03384,0.00219967
0.68425,1.03082,0.00219323
0.6845,1.02746,0.00218608
0.68475,1.02443,0.00217964
0.685,1.02107,0.00217249
0.68525,1.01805,0.00216606
0.6855,1.01536,0.00216034
0.68575,1.01233,0.0021539
0.686,1.00931,0.00214746
0.68625,1.00628,0.00214103
0.6865,1.00292,0.00213388
0.68675,0.999897,0.00212744
0.687,0.996872,0.00212101
0.68725,0.993848,0.00211457
0.6875,0.990823,0.00210813
0.68775,0.987798,0.0021017
0.688,0.984437,0.00209455
0.68825,0.981748,0.00208883
0.6885,0.978723,0.00208239
0.68875,0.975699,0.00207595
0.689,0.97301,0.00207023
0.68925,0.969985,0.0020638
0.6895,0.96696,0.00205736
0.68975,0.963935,0.00205093
0.69,0.960911,0.00204449
0.69025,0.957886,0.00203805
0.6905,0.954861,0.00203162
0.69075,0.951836,0.00202518
0.691,0.949147,0.00201946
0.69125,0.946123,0.00201303
0.6915,0.943098,0.00200659
0.69175,0.940073,0.00200016
0.692,0.937384,0.00199443
0.69225,0.934359,0.001988
0.6925,0.931335,0.00198156
0.69275,0.928646,0.00197584
0.693,0.925621,0.00196941
0.69325,0.922596,0.00196297
0.6935,0.919907,0.00195725
0.69375,0.916883,0.00195081
0.694,0.913858,0.00194438
0.69425,0.911169,0.00193866
0.6945,0.908144,0.00193222
0.69475,0.905455,0.0019265
0.695,0.902431,0.00192007
0.69525,0.899742,0.00191434
0.6955,0.896717,0.00190791
0.69575,0.893692,0.00190147
0.696,0.891003,0.00189575
0.69625,0.888315,0.00189003
0.6965,0.88529,0.0018836
0.69675,0.882265,0.00187716
0.697,0.879576,0.00187144
0.69725,0.876552,0.001865
0.6975,0.873863,0.00185928
0.69775,0.870838,0.00185285
0.698,0.868149,0.00184713
0.69825,0.86546,0.00184141
0.6985,0.862436,0.00183497
0.69875,0.859747,0.00182925
0.699,0.857058,0.00182353
0.69925,0.854033,0.00181709
0.6995,0.851345,0.00181137
0.69975,0.84832,0.00180494
0.7,0.845631,0.00179922
0.70025,0.842942,0.00179349
0.7005,0.840254,0.00178777
0.70075,0.837565,0.00178205
0.701,0.834876,0.00177633
0.70125,0.831851,0.0017699
0.7015,0.829163,0.00176418
0.70175,0.826474,0.00175845
0.702,0.823785,0.00175273
0.70225,0.821096,0.00174701
0.7025,0.818408,0.00174129
0.70275,0.815383,0.00173486
0.703,0.812694,0.00172914
0.70325,0.810005,0.00172342
0.7035,0.807317,0.00171769
0.70375,0.804628,0.00171197
0.704,0.801939,0.00170625
0.70425,0.799586,0.00170125
0.7045,0.796562,0.00169481
0.70475,0.793873,0.00168909
0.705,0.791184,0.00168337
0.70525,0.788495,0.00167765
0.7055,0.785807,0.00167193
0.70575,0.783118,0.00166621
0.706,0.780429,0.00166049
0.70625,0.77774,0.00165477
0.7065,0.775052,0.00164905
0.70675,0.772363,0.00164333
0.707,0.769674,0.0016376
0.70725,0.766986,0.00163188
0.7075,0.764297,0.00162616
0.70775,0.761608,0.00162044
0.708,0.758919,0.00161472
0.70825,0.756231,0.001609
0.7085,0.753542,0.00160328
0.70875,0.750853,0.00159756
0.709,0.748164,0.00159184
0.70925,0.745476,0.00158612
0.7095,0.742787,0.0015804
0.70975,0.740098,0.00157468
0.71,0.737409,0.00156896
0.71025,0.735057,0.00156395
0.7105,0.732368,0.00155823
0.71075,0.729679,0.00155251
0.711,0.727327,0.0015475
0.71125,0.724302,0.00154107
0.7115,0.721949,0.00153606
0.71175,0.71926,0.00153034
0.712,0.716572,0.00152462
0.71225,0.713883,0.0015189
0.7125,0.711194,0.00151318
0.71275,0.708842,0.00150817
0.713,0.706153,0.00150245
0.71325,0.703464,0.00149673
0.7135,0.701112,0.00149173
0.71375,0.698087,0.00148529
0.714,0.695398,0.00147957
0.71425,0.693045,0.00147456
0.7145,0.690357,0.00146884
0.71475,0.687668,0.00146312
0.715,0.685315,0.00145812
0.71525,0.682626,0.0014524
0.7155,0.679938,0.00144668
0.71575,0.677249,0.00144096
0.716,0.674896,0.00143595
0.71625,0.672208,0.00143023
0.7165,0.669855,0.00142522
0.71675,0.667166,0.0014195
0.717,0.664477,0.00141378
0.71725,0.661789,0.00140806
0.7175,0.6591,0.00140234
0.71775,0.656747,0.00139733
0.718,0.654059,0.00139161
0.71825,0.65137,0.00138589
0.7185,0.648681,0.00138017
0.71875,0.645992,0.00137445
0.719,0.643304,0.00136873
0.71925,0.640951,0.00136373
0.7195,0.638262,0.001358
0.71975,0.635574,0.00135228
0.72,0.632885,0.00134656
0.72025,0.630532,0.00134156
0.7205,0.627843,0.00133584
0.72075,0.625155,0.00133012
0.721,0.622802,0.00132511
0.72125,0.620113,0.00131939
0.7215,0.617425,0.00131367
0.72175,0.614736,0.00130795
0.722,0.612047,0.00130223
0.72225,0.609358,0.00129651
0.7225,0.60667,0.00129079
0.72275,0.604317,0.00128578
0.723,0.601628,0.00128006
0.72325,0.59894,0.00127434
0.7235,0.596251,0.00126862
0.72375,0.593562,0.0012629
0.724,0.590873,0.00125718
0.72425,0.588521,0.00125217
0.7245,0.585832,0.00124645
0.72475,0.583143,0.00124073
0.725,0.580454,0.00123501
0.72525,0.577766,0.00122929
0.7255,0.574741,0.00122285
0.72575,0.572052,0.00121713
0.726,0.569363,0.00121141
0.72625,0.566675,0.00120569
0.7265,0.563986,0.00119997
0.72675,0.561297,0.00119425
0.727,0.558609,0.00118853
0.72725,0.555584,0.00118209
0.7275,0.552895,0.00117637
0.72775,0.550206,0.00117065
0.728,0.547517,0.00116493
0.72825,0.544829,0.00115921
0.7285,0.541804,0.00115277
0.72875,0.538779,0.00114634
0.729,0.53609,0.00114062
0.72925,0.533066,0.00113418
0.7295,0.530377,0.00112846
0.72975,0.527352,0.00112203
0.73,0.524663,0.0011163
0.73025,0.521638,0.00110987
0.7305,0.518614,0.00110343
0.73075,0.515589,0.001097
0.731,0.512564,0.00109056
0.73125,0.509539,0.00108413
0.7315,0.506178,0.00107697
0.73175,0.503489,0.00107125
0.732,0.500465,0.00106482
0.73225,0.497104,0.00105767
0.7325,0.494079,0.00105123
0.73275,0.490718,0.00104408
0.733,0.487693,0.00103764
0.73325,0.483996,0.00102978
0.7335,0.480971,0.00102334
0.73375,0.47761,0.00101619
0.734,0.473913,0.00100833
0.73425,0.470552,0.00100118
0.7345,0.466855,0.000993309
0.73475,0.463158,0.000985443
0.735,0.459461,0.000977577
0.73525,0.455428,0.000968996
0.7355,0.451395,0.000960415
0.73575,0.447026,0.000951119
0.736,0.442657,0.000941823
0.73625,0.437615,0.000931097
0.7365,0.43291,0.000921085
0.73675,0.427869,0.000910359
0.737,0.421819,0.000897487
0.73725,0.415433,0.000883901
0.7375,0.407367,0.000866739
0.73775,0.396948,0.000844571
0.738,0.371741,0.000790939
0.73825,0.052454,0.000111604
0.7385,-0.000312449,-6.65E-07
0.73875,-0.000312449,-6.65E-07
0.739,-0.000312449,-6.65E-07
0.73925,-0.000312449,-6.65E-07
0.7395,-0.000312449,-6.65E-07
0.73975,-0.000312449,-6.65E-07
0.74,-0.000312449,-6.65E-07
0.74025,-0.000312449,-6.65E-07
0.7405,-0.000312449,-6.65E-07
0.74075,-0.000312449,-6.65E-07
0.741,-0.000312449,-6.65E-07
0.74125,-0.000312449,-6.65E-07
0.7415,-0.000312449,-6.65E-07
0.74175,-0.000312449,-6.65E-07
0.742,-0.000312449,-6.65E-07
0.74225,-0.000312449,-6.65E-07
0.7425,-0.000312449,-6.65E-07
0.74275,-0.000312449,-6.65E-07
0.743,-0.000312449,-6.65E-07
0.74325,-0.000312449,-6.65E-07
0.7435,-0.000312449,-6.65E-07
0.74375,-0.000312449,-6.65E-07
0.744,-0.000312449,-6.65E-07
0.74425,-0.000312449,-6.65E-07
0.7445,-0.000312449,-6.65E-07
0.74475,-0.000312449,-6.65E-07
0.745,-0.000312449,-6.65E-07
0.74525,-0.000312449,-6.65E-07
0.7455,-0.000312449,-6.65E-07
0.74575,-0.000312449,-6.65E-07
0.746,-0.000312449,-6.65E-07
0.74625,-0.000312449,-6.65E-07
0.7465,-0.000312449,-6.65E-07
0.74675,-0.000312449,-6.65E-07
0.747,-0.000312449,-6.65E-07
0.74725,-0.000312449,-6.65E-07
0.7475,-0.000312449,-6.65E-07
0.74775,-0.000312449,-6.65E-07
0.748,-0.000312449,-6.65E-07
0.74825,-0.000312449,-6.65E-07
0.7485,-0.000312449,-6.65E-07
0.74875,-0.000312449,-6.65E-07
0.749,-0.000312449,-6.65E-07
0.74925,-0.000312449,-6.65E-07
0.7495,-0.000312449,-6.65E-07
0.74975,-0.000312449,-6.65E-07
0.75,-0.000312449,-6.65E-07
0.75025,-0.000312449,-6.65E-07
0.7505,-0.000312449,-6.65E-07
0.75075,-0.000312449,-6.65E-07
0.751,-0.000312449,-6.65E-07
0.75125,-0.000312449,-6.65E-07
0.7515,-0.000312449,-6.65E-07
0.75175,-0.000312449,-6.65E-07
0.752,-0.000312449,-6.65E-07
0.75225,-0.000312449,-6.65E-07
0.7525,-0.000312449,-6.65E-07
0.75275,-0.000312449,-6.65E-07
0.753,-0.000312449,-6.65E-07
0.75325,-0.000312449,-6.65E-07
0.7535,-0.000312449,-6.65E-07
0.75375,-0.000312449,-6.65E-07
0.754,-0.000312449,-6.65E-07
0.75425,-0.000312449,-6.65E-07
0.7545,-0.000312449,-6.65E-07
0.75475,-0.000312449,-6.65E-07
0.755,-0.000312449,-6.65E-07
0.75525,-0.000312449,-6.65E-07
0.7555,-0.000312449,-6.65E-07
0.75575,-0.000312449,-6.65E-07
0.756,-0.000312449,-6.65E-07
0.75625,-0.000312449,-6.65E-07
0.7565,-0.000312449,-6.65E-07
0.75675,-0.000312449,-6.65E-07
0.757,-0.000312449,-6.65E-07
0.75725,-0.000312449,-6.65E-07
0.7575,-0.000312449,-6.65E-07
0.75775,-0.000312449,-6.65E-07
0.758,-0.000312449,-6.65E-07
0.75825,-0.000312449,-6.65E-07
0.7585,-0.000312449,-6.65E-07
0.75875,-0.000312449,-6.65E-07
0.759,-0.000312449,-6.65E-07
0.75925,-0.000312449,-6.65E-07
0.7595,-0.000312449,-6.65E-07
0.75975,-0.000312449,-6.65E-07
0.76,-0.000312449,-6.65E-07
0.76025,-0.000312449,-6.65E-07
0.7605,-0.000312449,-6.65E-07
0.76075,-0.000312449,-6.65E-07
0.761,-0.000312449,-6.65E-07
0.76125,-0.000312449,-6.65E-07
0.7615,-0.000312449,-6.65E-07
0.76175,-0.000312449,-6.65E-07
0.762,-0.000312449,-6.65E-07
0.76225,-0.000312449,-6.65E-07
0.7625,-0.000312449,-6.65E-07
0.76275,-0.000312449,-6.65E-07
0.763,-0.000312449,-6.65E-07
0.76325,-0.000312449,-6.65E-07
0.7635,-0.000312449,-6.65E-07
0.76375,-0.000312449,-6.65E-07
0.764,-0.000312449,-6.65E-07
0.76425,-0.000312449,-6.65E-07
0.7645,-0.000312449,-6.65E-07
0.76475,-0.000312449,-6.65E-07
0.765,-0.000312449,-6.65E-07
0.76525,-0.000312449,-6.65E-07
0.7655,-0.000312449,-6.65E-07
0.76575,-0.000312449,-6.65E-07
0.766,-0.000312449,-6.65E-07
0.76625,-0.000312449,-6.65E-07
0.7665,-0.000312449,-6.65E-07
0.76675,-0.000312449,-6.65E-07
0.767,-0.000312449,-6.65E-07
0.76725,-0.000312449,-6.65E-07
0.7675,-0.000312449,-6.65E-07
0.76775,-0.000312449,-6.65E-07
0.768,-0.000312449,-6.65E-07
0.76825,-0.000312449,-6.65E-07
0.7685,-0.000312449,-6.65E-07
0.76875,-0.000312449,-6.65E-07
0.769,-0.000312449,-6.65E-07
0.76925,-0.000312449,-6.65E-07
0.7695,-0.000312449,-6.65E-07
0.76975,-0.000312449,-6.65E-07
0.77,-0.000312449,-6.65E-07
0.77025,-0.000312449,-6.65E-07
0.7705,-0.000312449,-6.65E-07
0.77075,-0.000312449,-6.65E-07
0.771,-0.000312449,-6.65E-07
0.77125,-0.000312449,-6.65E-07
0.7715,-0.000312449,-6.65E-07
0.77175,-0.000312449,-6.65E-07
0.772,-0.000312449,-6.65E-07
0.77225,-0.000312449,-6.65E-07
0.7725,-0.000312449,-6.65E-07
0.77275,-0.000312449,-6.65E-07
0.773,-0.000312449,-6.65E-07
0.77325,-0.000312449,-6.65E-07
0.7735,-0.000312449,-6.65E-07
0.77375,-0.000312449,-6.65E-07
0.774,-0.000312449,-6.65E-07
0.77425,-0.000312449,-6.65E-07
0.7745,-0.000312449,-6.65E-07
0.77475,-0.000312449,-6.65E-07
0.775,2.36E-05,5.03E-08
0.77525,-0.000312449,-6.65E-07
0.7755,-0.000312449,-6.65E-07
0.77575,-0.000312449,-6.65E-07
0.776,-0.000312449,-6.65E-07
0.77625,-0.000312449,-6.65E-07
0.7765,-0.000312449,-6.65E-07
0.77675,-0.000312449,-6.65E-07
0.777,-0.000312449,-6.65E-07
0.77725,-0.000312449,-6.65E-07
0.7775,-0.000312449,-6.65E-07
0.77775,-0.000312449,-6.65E-07
0.778,-0.000312449,-6.65E-07
0.77825,-0.000312449,-6.65E-07
0.7785,-0.000312449,-6.65E-07
0.77875,-0.000312449,-6.65E-07
0.779,-0.000312449,-6.65E-07
0.77925,-0.000312449,-6.65E-07
0.7795,-0.000312449,-6.65E-07
0.77975,-0.000312449,-6.65E-07
0.78,-0.000312449,-6.65E-07
0.78025,-0.000312449,-6.65E-07
0.7805,-0.000312449,-6.65E-07
0.78075,-0.000312449,-6.65E-07
0.781,-0.000312449,-6.65E-07
0.78125,-0.000312449,-6.65E-07
0.7815,-0.000312449,-6.65E-07
0.78175,-0.000312449,-6.65E-07
0.782,-0.000312449,-6.65E-07
0.78225,-0.000312449,-6.65E-07
0.7825,-0.000312449,-6.65E-07
0.78275,-0.000312449,-6.65E-07
0.783,-0.000312449,-6.65E-07
0.78325,-0.000312449,-6.65E-07
0.7835,-0.000312449,-6.65E-07
0.78375,-0.000312449,-6.65E-07
0.784,-0.000312449,-6.65E-07
0.78425,-0.000312449,-6.65E-07
0.7845,-0.000312449,-6.65E-07
0.78475,-0.000312449,-6.65E-07
0.785,-0.000312449,-6.65E-07
0.78525,-0.000312449,-6.65E-07
0.7855,-0.000312449,-6.65E-07
0.78575,-0.000312449,-6.65E-07
0.786,-0.000312449,-6.65E-07
0.78625,-0.000312449,-6.65E-07
0.7865,-0.000312449,-6.65E-07
0.78675,-0.000312449,-6.65E-07
0.787,-0.000312449,-6.65E-07
0.78725,-0.000312449,-6.65E-07
0.7875,-0.000312449,-6.65E-07
0.78775,-0.000312449,-6.65E-07
0.788,-0.000312449,-6.65E-07
0.78825,-0.000312449,-6.65E-07
0.7885,-0.000312449,-6.65E-07
0.78875,-0.000312449,-6.65E-07
0.789,-0.000312449,-6.65E-07
0.78925,-0.000312449,-6.65E-07
0.7895,-0.000312449,-6.65E-07
0.78975,-0.000312449,-6.65E-07
0.79,-0.000312449,-6.65E-07
0.79025,-0.000312449,-6.65E-07
0.7905,-0.000312449,-6.65E-07
0.79075,-0.000312449,-6.65E-07
0.791,-0.000312449,-6.65E-07
0.79125,-0.000312449,-6.65E-07
0.7915,-0.000312449,-6.65E-07
0.79175,-0.000312449,-6.65E-07
0.792,-0.000312449,-6.65E-07
0.79225,-0.000312449,-6.65E-07
0.7925,-0.000312449,-6.65E-07
0.79275,-0.000312449,-6.65E-07
0.793,-0.000312449,-6.65E-07
0.79325,2.36E-05,5.03E-08
0.7935,2.36E-05,5.03E-08
0.79375,-0.000312449,-6.65E-07
0.794,-0.000312449,-6.65E-07
0.79425,-0.000312449,-6.65E-07
0.7945,-0.000312449,-6.65E-07
0.79475,-0.000312449,-6.65E-07
0.795,-0.000312449,-6.65E-07
0.79525,-0.000312449,-6.65E-07
0.7955,-0.000312449,-6.65E-07
0.79575,-0.000312449,-6.65E-07
0.796,-0.000312449,-6.65E-07
0.79625,-0.000312449,-6.65E-07
0.7965,2.36E-05,5.03E-08
0.79675,-0.000312449,-6.65E-07
0.797,-0.000312449,-6.65E-07
0.79725,-0.000312449,-6.65E-07
0.7975,-0.000312449,-6.65E-07
0.79775,-0.000312449,-6.65E-07
0.798,-0.000312449,-6.65E-07
0.79825,-0.000312449,-6.65E-07
0.7985,-0.000312449,-6.65E-07
0.79875,2.36E-05,5.03E-08
0.799,-0.000312449,-6.65E-07
0.79925,-0.000312449,-6.65E-07
0.7995,-0.000312449,-6.65E-07
0.79975,-0.000312449,-6.65E-07
0.8,-0.000312449,-6.65E-07
0.80025,-0.000312449,-6.65E-07
0.8005,-0.000312449,-6.65E-07
0.80075,-0.000312449,-6.65E-07
0.801,-0.000312449,-6.65E-07
0.80125,-0.000312449,-6.65E-07
0.8015,2.36E-05,5.03E-08
0.80175,-0.000312449,-6.65E-07
0.802,-0.000312449,-6.65E-07
0.80225,-0.000312449,-6.65E-07
0.8025,-0.000312449,-6.65E-07
0.80275,-0.000312449,-6.65E-07
0.803,-0.000312449,-6.65E-07
0.80325,-0.000312449,-6.65E-07
0.8035,-0.000312449,-6.65E-07
0.80375,-0.000312449,-6.65E-07
0.804,-0.000312449,-6.65E-07
0.80425,-0.000312449,-6.65E-07
0.8045,-0.000312449,-6.65E-07
0.80475,-0.000312449,-6.65E-07
0.805,-0.000312449,-6.65E-07
0.80525,-0.000312449,-6.65E-07
0.8055,-0.000312449,-6.65E-07
0.80575,-0.000312449,-6.65E-07
0.806,-0.000312449,-6.65E-07
0.80625,-0.000312449,-6.65E-07
0.8065,-0.000312449,-6.65E-07
0.80675,-0.000312449,-6.65E-07
0.807,-0.000312449,-6.65E-07
0.80725,-0.000312449,-6.65E-07
0.8075,-0.000312449,-6.65E-07
0.80775,-0.000312449,-6.65E-07
0.808,-0.000312449,-6.65E-07
0.80825,-0.000312449,-6.65E-07
0.8085,-0.000312449,-6.65E-07
0.80875,-0.000312449,-6.65E-07
0.809,2.36E-05,5.03E-08
0.80925,-0.000312449,-6.65E-07
0.8095,-0.000312449,-6.65E-07
0.80975,-0.000312449,-6.65E-07
0.81,-0.000312449,-6.65E-07
0.81025,-0.000312449,-6.65E-07
0.8105,-0.000312449,-6.65E-07
0.81075,-0.000312449,-6.65E-07
0.811,-0.000312449,-6.65E-07
0.81125,-0.000312449,-6.65E-07
0.8115,-0.000312449,-6.65E-07
0.81175,-0.000312449,-6.65E-07
0.812,-0.000312449,-6.65E-07
0.81225,-0.000312449,-6.65E-07
0.8125,2.36E-05,5.03E-08
0.81275,-0.000312449,-6.65E-07
0.813,-0.000312449,-6.65E-07
0.81325,-0.000312449,-6.65E-07
0.8135,2.36E-05,5.03E-08
0.81375,-0.000312449,-6.65E-07
0.814,-0.000312449,-6.65E-07
0.81425,-0.000312449,-6.65E-07
0.8145,-0.000312449,-6.65E-07
0.81475,-0.000312449,-6.65E-07
0.815,-0.000312449,-6.65E-07
0.81525,-0.000312449,-6.65E-07
0.8155,-0.000312449,-6.65E-07
0.81575,-0.000312449,-6.65E-07
0.816,-0.000312449,-6.65E-07
0.81625,-0.000312449,-6.65E-07
0.8165,-0.000312449,-6.65E-07
0.81675,-0.000312449,-6.65E-07
0.817,-0.000312449,-6.65E-07
0.81725,-0.000312449,-6.65E-07
0.8175,-0.000312449,-6.65E-07
0.81775,-0.000312449,-6.65E-07
0.818,-0.000312449,-6.65E-07
0.81825,2.36E-05,5.03E-08
0.8185,-0.000312449,-6.65E-07
0.81875,-0.000312449,-6.65E-07
0.819,-0.000312449,-6.65E-07
0.81925,-0.000312449,-6.65E-07
0.8195,-0.000312449,-6.65E-07
0.81975,-0.000312449,-6.65E-07
0.82,-0.000312449,-6.65E-07
0.82025,-0.000312449,-6.65E-07
0.8205,-0.000312449,-6.65E-07
0.82075,-0.000312449,-6.65E-07
0.821,-0.000312449,-6.65E-07
0.82125,-0.000312449,-6.65E-07
0.8215,-0.000312449,-6.65E-07
0.82175,-0.000312449,-6.65E-07
0.822,2.36E-05,5.03E-08
0.82225,2.36E-05,5.03E-08
0.8225,2.36E-05,5.03E-08
0.82275,-0.000312449,-6.65E-07
0.823,2.36E-05,5.03E-08
0.82325,2.36E-05,5.03E-08
0.8235,-0.000312449,-6.65E-07
0.82375,-0.000312449,-6.65E-07
0.824,-0.000312449,-6.65E-07
0.82425,-0.000312449,-6.65E-07
0.8245,-0.000312449,-6.65E-07
0.82475,-0.000312449,-6.65E-07
0.825,-0.000312449,-6.65E-07
0.82525,-0.000312449,-6.65E-07
0.8255,-0.000312449,-6.65E-07
0.82575,-0.000312449,-6.65E-07
0.826,-0.000312449,-6.65E-07
0.82625,2.36E-05,5.03E-08
0.8265,-0.000312449,-6.65E-07
0.82675,2.36E-05,5.03E-08
0.827,2.36E-05,5.03E-08
0.82725,-0.000312449,-6.65E-07
0.8275,-0.000312449,-6.65E-07
0.82775,-0.000312449,-6.65E-07
0.828,-0.000312449,-6.65E-07
0.82825,-0.000312449,-6.65E-07
